plant_code,state,fuels
1588,MA,"['DFO', nan, 'RFO', 'NG']"
1589,MA,['NG']
1590,MA,['NUC']
1592,MA,['DFO']
1595,MA,"['DFO', nan, 'JF', 'NG']"
1597,MA,['DFO']
1599,MA,"['DFO', nan, 'RFO', 'NG']"
1603,MA,['WAT']
1604,MA,['WAT']
1605,MA,['WAT']
1606,MA,"['DFO', 'BIT']"
1607,MA,['WAT']
1615,MA,"['DFO', 'MWH']"
1620,MA,['WAT']
1626,MA,"[nan, 'BIT', 'RFO']"
1629,MA,['WAT']
1630,MA,['WAT']
1631,MA,['KER']
1634,MA,['WAT']
1637,MA,['WAT']
1638,MA,['WAT']
1642,MA,"[nan, 'KER', 'NG', 'DFO', 'RFO']"
1643,MA,['KER']
1660,MA,"['DFO', nan, 'NG']"
1670,MA,"['DFO', nan, 'NG']"
1678,MA,"['DFO', 'NG']"
1682,MA,"[nan, 'MWH', 'NG', 'DFO', 'RFO']"
1693,MI,['WAT']
1694,MI,['WAT']
1695,MI,"[nan, 'BIT', 'SUB', 'NG']"
1696,MI,['NG']
1698,MI,['WAT']
1700,MI,['WAT']
1701,MI,['WAT']
1702,MI,"[nan, 'BIT', 'NG', 'SUB', 'DFO', 'RFO']"
1704,MI,['WAT']
1705,MI,['WAT']
1706,MI,['NG']
1707,MI,['WAT']
1708,MI,['WAT']
1710,MI,"['DFO', nan, 'BIT', 'SUB']"
1712,MI,['WAT']
1713,MI,['WAT']
1714,MI,['WAT']
1715,MI,['NUC']
1716,MI,['WAT']
1718,MI,['NG']
1719,MI,['NG']
1720,MI,"[nan, 'BIT', 'SUB', 'NG']"
1722,MI,['WAT']
1723,MI,"['DFO', nan, 'BIT', 'SUB']"
1725,MI,['DFO']
1726,MI,"['DFO', 'NG']"
1727,MI,['DFO']
1728,MI,['NG']
1729,MI,"['DFO', 'NUC']"
1730,MI,['NG']
1731,MI,"['DFO', 'BIT', 'SUB', nan]"
1732,MI,['BIT']
1733,MI,"[nan, 'BIT', 'PC', 'SUB', 'DFO', 'RC']"
1734,MI,"['DFO', nan, 'NG']"
1735,MI,['DFO']
1737,MI,['DFO']
1739,MI,['DFO']
1740,MI,"[nan, 'BIT', 'NG', 'SUB', 'DFO', 'OG', 'BFG']"
1741,MI,['DFO']
1743,MI,"[nan, 'BIT', 'WO', 'NG', 'SUB', 'DFO', 'RFO', 'RC']"
1744,MI,['DFO']
1745,MI,"['DFO', 'BIT', 'OTH', 'SUB']"
1746,MI,['DFO']
1750,MI,['DFO']
1751,MI,['WAT']
1753,MI,['WAT']
1754,MI,['WAT']
1756,WI,['WAT']
1757,MI,['WAT']
1760,MI,['WAT']
1761,MI,['WAT']
1769,MI,"['DFO', 'BIT', 'SUB', nan]"
1772,MI,"['WDS', 'TDF']"
1773,MI,['WAT']
1774,MI,['WAT']
1775,WI,['WAT']
1776,MI,['WAT']
1777,MI,['WAT']
1778,MI,['WAT']
1780,MI,['WAT']
1781,MI,['WAT']
1784,MI,['WAT']
1785,MI,['WAT']
1786,MI,['WAT']
1787,MI,['WAT']
1818,MI,"['DFO', 'NG']"
1821,MI,['WAT']
1825,MI,['BIT']
1826,MI,"['DFO', nan, 'RFO', 'NG']"
1827,MI,"['DFO', nan, 'NG']"
1829,MI,"['DFO', nan, 'NG']"
1830,MI,"[nan, 'BIT', 'SUB', 'NG']"
1831,MI,['SUB']
1832,MI,['SUB']
1837,MI,"['DFO', 'NG']"
1840,MI,['DFO']
1842,MI,['WAT']
1843,MI,"[nan, 'BIT', 'WDS', 'NG', 'SUB']"
1844,MI,"['DFO', nan, 'WAT', 'NG']"
1846,MI,['DFO']
1848,MI,['WAT']
1851,MI,"['DFO', nan, 'NG']"
1852,MI,"['DFO', nan, 'WAT', 'NG']"
1853,MI,"['DFO', nan, 'NG']"
1855,MI,"['DFO', nan, 'NG']"
1856,MI,['WAT']
1865,MI,['WAT']
1866,MI,"['DFO', 'NG']"
1867,MI,"['DFO', 'NG']"
1868,MI,['DFO']
1871,MI,['WAT']
1873,MI,['DFO']
1874,MI,['DFO']
1875,MI,"['DFO', nan, 'NG']"
1877,MI,"['DFO', nan, 'NG']"
1879,MI,"['DFO', 'NG']"
1880,MI,"[nan, 'DFO', 'NG']"
1881,MI,"['DFO', nan, 'NG']"
1888,MN,"['DFO', nan, 'RFO', 'NG']"
1889,MN,['DFO']
1891,MN,['NG']
1892,MN,['WAT']
1893,MN,"[nan, 'NG', 'SUB', 'DFO', 'RC']"
1894,MN,['WAT']
1895,MN,['WAT']
1896,MN,['WAT']
1897,MN,"[nan, 'WDS', 'NG', 'SUB', 'RFO']"
1898,MN,['WAT']
1899,MN,['WAT']
1900,MN,['WAT']
1901,MN,['WAT']
1902,MN,['WAT']
1904,MN,"[nan, 'DFO', 'SUB', 'NG']"
1910,MN,"['DFO', 'NG']"
1911,MN,['WAT']
1912,MN,"[nan, 'SUB', 'NG']"
1913,MN,"['DFO', nan, 'NG']"
1914,MN,['NG']
1915,MN,"['DFO', 'SUB', 'NG']"
1918,MN,['NG']
1922,MN,['NUC']
1925,MN,['NUC']
1926,MN,"['WDS', 'MSW', 'NG']"
1927,MN,"[nan, 'PC', 'NG', 'SUB', 'DFO']"
1929,MN,['DFO']
1932,MN,['NG']
1934,MN,"['MSW', 'NG']"
1943,MN,"['DFO', 'WAT', 'SUB']"
1956,MN,['DFO']
1958,MN,"['DFO', nan, 'NG']"
1964,MN,['DFO']
1966,MN,['DFO']
1967,MN,['DFO']
1969,MN,"['DFO', nan, 'NG']"
1970,MN,['DFO']
1971,MN,"['DFO', nan, 'LFG', 'NG']"
1972,MN,['DFO']
1973,MN,"['DFO', nan, 'NG']"
1975,MN,"['DFO', nan, 'NG']"
1976,MN,['DFO']
1977,MN,['WAT']
1979,MN,"['BIT', 'WDS', 'NG', 'LIG', 'SUB']"
1980,MN,"['DFO', nan, 'NG']"
1982,MN,"['DFO', nan, 'NG']"
1983,MN,['DFO']
1985,MN,"['DFO', nan, 'NG']"
1987,MN,"['DFO', 'WAT']"
1989,MN,"['DFO', nan, 'NG']"
1990,MN,"['DFO', nan, 'NG']"
1993,MN,['DFO']
1994,MN,['DFO']
1995,MN,['DFO']
1996,MN,"['DFO', 'NG']"
1997,MN,"['DFO', 'NG']"
1998,MN,"['DFO', nan, 'NG', 'WND']"
1999,MN,"['DFO', nan, 'NG']"
2001,MN,"['DFO', 'NG']"
2002,MN,"['DFO', nan, 'NG']"
2003,MN,"['DFO', nan, 'NG']"
2004,MN,"['DFO', nan, 'NG']"
2005,MN,['DFO']
2007,MN,['WAT']
2008,MN,"['BIT', 'NG']"
2009,MN,"['DFO', nan, 'WAT', 'NG']"
2011,MN,['DFO']
2012,MN,"['DFO', nan, 'NG']"
2013,MN,"['DFO', nan, 'NG']"
2014,MN,"['DFO', 'WAT']"
2015,MN,"['DFO', nan, 'NG']"
2018,MN,"['WDS', 'SUB', 'NG']"
2020,MN,"['DFO', 'NG']"
2021,MN,['DFO']
2022,MN,"[nan, 'NG', 'SUB', 'WND']"
2023,MN,['DFO']
2024,MN,"['DFO', 'WND']"
2038,MN,"['DFO', 'NG']"
2039,MN,"['DFO', nan, 'MSW', 'NG']"
2042,MN,['DFO']
2046,MS,['NG']
2047,MS,['NG']
2048,MS,['NG']
2049,MS,['NG']
2050,MS,"['DFO', 'RFO', 'NG']"
2051,MS,"['RFO', 'NG']"
2052,MS,"['RFO', 'NG']"
2053,MS,"['DFO', nan, 'RFO', 'NG']"
2059,MS,['NG']
2060,MS,['NG']
2067,MS,"[nan, 'DFO', 'NG']"
2068,MS,['NG']
2070,MS,"[nan, 'RFO', 'DFO', 'NG']"
2071,MS,['DFO']
2076,MO,"['DFO', 'BIT', 'TDF', 'SUB']"
2078,MO,['NG']
2079,MO,"[nan, 'SUB', 'NG']"
2080,MO,['SUB']
2081,MO,['DFO']
2082,MO,['DFO']
2083,MO,['NG']
2090,MO,['DFO']
2092,MO,['NG']
2094,MO,"[nan, 'TDF', 'SUB']"
2096,MO,['NG']
2098,MO,"[nan, 'PG', 'NG', 'DFO', 'TDF']"
2099,MO,['WAT']
2102,MO,['DFO']
2103,MO,"['DFO', 'RC', 'SUB']"
2104,MO,"['DFO', nan, 'SUB', 'NG']"
2106,MO,['WAT']
2107,MO,"['DFO', 'BIT', 'RC', 'SUB']"
2108,MO,['WAT']
2113,MO,['DFO']
2115,MO,"['DFO', nan, 'NG']"
2120,MO,"['DFO', nan, 'NG']"
2121,MO,"['DFO', 'NG']"
2122,MO,"['DFO', 'BIT', nan, 'NG']"
2123,MO,"[nan, 'BIT', 'NG', 'DFO', 'LFG']"
2124,MO,['WAT']
2125,MO,['DFO']
2126,MO,"['DFO', 'NG']"
2127,MO,['DFO']
2131,MO,"['DFO', nan, 'NG']"
2132,MO,"['DFO', 'NG']"
2134,MO,['DFO']
2135,MO,"['DFO', 'NG']"
2136,MO,['DFO']
2137,MO,"['DFO', nan, 'NG']"
2138,MO,"['DFO', nan, 'NG']"
2139,MO,"['DFO', nan, 'NG']"
2140,MO,['DFO']
2141,MO,"['DFO', nan, 'NG']"
2142,MO,"['DFO', nan, 'NG']"
2144,MO,"[nan, 'BIT', 'WDS', 'NG', 'DFO']"
2145,MO,"['DFO', nan, 'NG']"
2146,MO,"['DFO', nan, 'NG']"
2158,MO,['DFO']
2161,MO,"[nan, 'BIT', 'WDS', 'NG', 'SUB', 'DFO']"
2162,MO,['DFO']
2163,MO,['DFO']
2164,MO,"['DFO', nan, 'NG']"
2166,MO,['WAT']
2167,MO,['RC']
2168,MO,['RC']
2171,MO,"['DFO', 'BIT']"
2176,MT,"['DFO', 'NG']"
2177,MT,"['DFO', 'NG']"
2181,MT,['WAT']
2182,MT,['WAT']
2185,MT,['WAT']
2186,MT,['WAT']
2187,MT,"['SUB', 'NG']"
2188,MT,['WAT']
2190,MT,['WAT']
2191,MT,['WAT']
2192,MT,['WAT']
2193,MT,['WAT']
2194,MT,['WAT']
2195,MT,['WAT']
2196,WY,['DFO']
2199,MT,['WAT']
2203,MT,['WAT']
2204,MT,['WAT']
2214,NE,"['DFO', nan, 'NG']"
2215,NE,"['DFO', 'NG']"
2216,NE,['DFO']
2217,NE,"['DFO', nan, 'NG']"
2221,NE,"['DFO', nan, 'NG']"
2222,NE,['DFO']
2223,NE,['DFO']
2225,NE,['DFO']
2226,NE,['NG']
2227,NE,['WAT']
2228,NE,['WAT']
2229,NE,['WAT']
2230,NE,['DFO']
2231,NE,"['DFO', nan, 'NG']"
2232,NE,"['DFO', 'NG']"
2233,NE,"['DFO', nan, 'NG']"
2234,NE,['DFO']
2235,NE,"['DFO', 'NG']"
2237,NE,"['DFO', nan, 'NG']"
2238,NE,"['DFO', 'NG']"
2240,NE,"[nan, 'PG', 'NG', 'SUN', 'SUB', 'DFO', 'WND']"
2241,NE,"['DFO', 'RFO', 'NG']"
2243,NE,"['DFO', 'NG']"
2244,NE,"['DFO', 'NG']"
2248,NE,['DFO']
2249,NE,"['DFO', nan, 'NG']"
2250,NE,"['DFO', 'NG']"
2253,NE,['DFO']
2255,NE,"['DFO', nan, 'NG']"
2256,NE,"['DFO', 'NG']"
2260,NE,['WAT']
2265,NE,"['DFO', 'NG']"
2266,NE,['DFO']
2268,NE,['WAT']
2271,NE,['DFO']
2273,NE,['WAT']
2274,NE,['WAT']
2277,NE,['SUB']
2278,NE,['WAT']
2289,NE,['NUC']
2290,NE,['DFO']
2291,NE,"[nan, 'SUB', 'NG']"
2292,NE,"['DFO', nan, 'NG']"
2294,NE,"['DFO', nan, 'NG']"
2295,NE,"['DFO', 'NG']"
2296,NE,"['DFO', 'NG']"
2297,NE,['DFO']
2299,NE,['DFO']
2300,NE,"['DFO', 'NG']"
2302,NE,"['DFO', nan, 'NG']"
2303,NE,"['DFO', 'WAT']"
2305,NE,"['DFO', nan, 'NG']"
2308,NE,"['DFO', 'NG']"
2310,NE,"['DFO', nan, 'NG']"
2311,NE,"['DFO', 'NG']"
2312,NE,['DFO']
2313,NE,"['DFO', 'NG']"
2315,NE,['DFO']
2316,NE,['DFO']
2322,NV,"[nan, 'RFO', 'NG']"
2324,NV,"[nan, 'BIT', 'SUB', 'NG']"
2326,NV,['NG']
2330,NV,['NG']
2336,NV,"['DFO', 'NG']"
2341,NV,"['SUB', 'NG']"
2349,NH,['WAT']
2351,NH,['WAT']
2352,VT,['WAT']
2353,VT,['WAT']
2354,NH,['WAT']
2355,NH,['WAT']
2356,NH,['WAT']
2357,NH,['WAT']
2358,NH,['WAT']
2359,NH,['WAT']
2360,NH,['WAT']
2362,NH,['DFO']
2364,NH,"['BIT', 'JF']"
2367,NH,"[nan, 'BIT', 'JF', 'OBS', 'WDS', 'NG', 'RFO']"
2368,NH,['WAT']
2369,NH,['JF']
2378,NJ,"[nan, 'BIT', 'NG', 'SUB', 'DFO', 'RFO', 'TDF']"
2379,NJ,"['KER', 'NG']"
2380,NJ,['KER']
2382,NJ,['KER']
2383,NJ,['KER']
2384,NJ,"[nan, 'KER', 'NG', 'DFO', 'RFO']"
2385,NJ,['DFO']
2388,NJ,['NUC']
2390,NJ,"['DFO', 'NG']"
2393,NJ,"['DFO', 'NG']"
2397,NJ,['KER']
2398,NJ,"[nan, 'KER', 'NG']"
2399,NJ,"['DFO', nan, 'KER', 'NG']"
2400,NJ,"['DFO', 'NG']"
2401,NJ,"['DFO', 'KER', 'NG']"
2403,NJ,"[nan, 'BIT', 'KER', 'NG', 'RFO']"
2404,NJ,"[nan, 'KER', 'NG', 'DFO', 'RFO']"
2406,NJ,"[nan, 'KER', 'NG', 'DFO', 'RFO']"
2408,NJ,"['DFO', 'BIT', nan, 'NG']"
2409,NJ,['KER']
2410,NJ,"['DFO', 'NUC']"
2411,NJ,"[nan, 'RFO', 'KER', 'NG']"
2434,NJ,"['DFO', nan, 'RFO', 'NG']"
2442,NM,"[nan, 'BIT', 'SUB', 'NG']"
2444,NM,['NG']
2446,NM,['NG']
2447,NM,['DFO']
2450,NM,['NG']
2451,NM,"['DFO', 'BIT', 'RC', nan]"
2453,NM,['NG']
2454,NM,['NG']
2465,NM,"['WAT', 'NG']"
2469,NM,['DFO']
2475,NM,"['RFO', 'NG']"
2480,NY,"['DFO', nan, 'RFO', 'NG']"
2481,NY,['WAT']
2483,NY,['WAT']
2485,NY,['KER']
2486,NY,['WAT']
2487,NY,"['KER', 'NG']"
2490,NY,['NG']
2491,NY,"['RFO', 'NG']"
2493,NY,"['DFO', 'KER', 'NG']"
2494,NY,"['DFO', nan, 'NG']"
2496,NY,"[nan, 'RFO', 'KER', 'NG']"
2497,NY,['NUC']
2499,NY,"['DFO', 'NG']"
2500,NY,"[nan, 'KER', 'MWH', 'NG', 'DFO']"
2502,NY,"['RFO', 'NG']"
2503,NY,"['KER', 'NG']"
2504,NY,['KER']
2511,NY,"['DFO', 'RFO', 'NG']"
2512,NY,['DFO']
2513,NY,['NG']
2514,NY,"['DFO', 'NG']"
2515,NY,['DFO']
2516,NY,"['DFO', nan, 'RFO', 'NG']"
2517,NY,"[nan, 'KER', 'NG', 'DFO', 'RFO']"
2518,NY,['DFO']
2519,NY,['DFO']
2520,NY,['DFO']
2521,NY,['DFO']
2522,NY,['WAT']
2527,NY,"['BIT', 'WDS', 'NG']"
2528,NY,['DFO']
2530,NY,['WAT']
2532,NY,['WAT']
2533,NY,['WAT']
2535,NY,"['DFO', 'BIT']"
2539,NY,"[nan, 'RFO', 'KER', 'NG']"
2540,NY,['WAT']
2543,NY,['WAT']
2544,NY,['WAT']
2545,NY,['WAT']
2546,NY,['WAT']
2547,NY,['WAT']
2548,NY,['WAT']
2550,NY,['WAT']
2551,NY,['WAT']
2552,NY,['WAT']
2554,NY,"[nan, 'BIT', 'SUB']"
2555,NY,['WAT']
2556,NY,['WAT']
2557,NY,['WAT']
2559,NY,['WAT']
2560,NY,['WAT']
2561,NY,['WAT']
2562,NY,['WAT']
2563,NY,['WAT']
2564,NY,['WAT']
2566,NY,['WAT']
2568,NY,['WAT']
2569,NY,['WAT']
2571,NY,['WAT']
2572,NY,['WAT']
2573,NY,['WAT']
2574,NY,['WAT']
2575,NY,['WAT']
2576,NY,['WAT']
2578,NY,['WAT']
2579,NY,['WAT']
2580,NY,['WAT']
2581,NY,['WAT']
2582,NY,['WAT']
2583,NY,['WAT']
2586,NY,['WAT']
2588,NY,['WAT']
2589,NY,['NUC']
2590,NY,['WAT']
2591,NY,['WAT']
2594,NY,"[nan, 'RFO', 'NG']"
2595,NY,['WAT']
2596,NY,['WAT']
2597,NY,['WAT']
2598,NY,['WAT']
2599,NY,['WAT']
2600,NY,['WAT']
2601,NY,['WAT']
2604,NY,['WAT']
2605,NY,['WAT']
2606,NY,['WAT']
2607,NY,['WAT']
2608,NY,['WAT']
2609,NY,['WAT']
2610,NY,['WAT']
2611,NY,['WAT']
2612,NY,['WAT']
2613,NY,['WAT']
2614,NY,['WAT']
2616,NY,['WAT']
2617,NY,['WAT']
2619,NY,['WAT']
2621,NY,['WAT']
2623,NY,['WAT']
2624,NY,['WAT']
2625,NY,"['DFO', 'RFO', 'NG']"
2627,NY,['WAT']
2628,NY,"['KER', 'NG']"
2629,NY,"[nan, 'BIT', 'RFO', 'NG']"
2630,NY,['WAT']
2631,NY,['WAT']
2632,NY,"['KER', 'NG']"
2633,NY,['WAT']
2634,NY,['WAT']
2638,NY,['WAT']
2639,NY,['WAT']
2640,NY,['DFO']
2641,NY,['WAT']
2642,NY,['BIT']
2644,NY,['NG']
2646,NY,['WAT']
2678,NY,"['DFO', 'LFG']"
2679,NY,"['DFO', nan, 'KER', 'NG']"
2681,NY,['DFO']
2682,NY,"['DFO', nan, 'NG']"
2685,NY,['WAT']
2686,NY,['WAT']
2691,NY,['WAT']
2692,NY,['WAT']
2693,NY,['WAT']
2694,NY,['WAT']
2695,NY,"['DFO', nan, 'NG']"
2700,NY,['WAT']
2706,NC,"[nan, 'BIT', 'DFO', 'NG']"
2707,NC,"['DFO', 'WAT']"
2708,NC,"['DFO', 'BIT']"
2709,NC,"['DFO', 'BIT']"
2710,NC,['WAT']
2711,NC,['DFO']
2712,NC,"['DFO', 'BIT']"
2713,NC,"['DFO', 'BIT']"
2714,NC,['WAT']
2715,NC,['WAT']
2716,NC,"['DFO', 'BIT']"
2718,NC,['BIT']
2719,NC,['WAT']
2720,NC,"['DFO', 'BIT', nan, 'NG']"
2721,NC,"[nan, 'BIT', 'NG']"
2722,NC,['WAT']
2723,NC,"[nan, 'BIT', 'DFO', 'NG']"
2726,NC,['WAT']
2727,NC,['BIT']
2728,NC,['WAT']
2729,NC,['WAT']
2730,NC,['WAT']
2732,NC,"['DFO', 'BIT', nan, 'NG']"
2735,NC,['WAT']
2736,NC,['WAT']
2741,NC,['WAT']
2743,NC,['WAT']
2745,NC,['WAT']
2746,NC,['WAT']
2747,NC,['WAT']
2749,NC,['WAT']
2750,NC,['WAT']
2751,NC,['WAT']
2756,NC,['WAT']
2757,NC,['DFO']
2758,NC,['WAT']
2773,NC,['WAT']
2778,NC,['WAT']
2779,NC,['WAT']
2780,NC,['WAT']
2783,NC,['DFO']
2790,ND,"[nan, 'NG', 'LIG', 'SUB', 'TDF']"
2791,ND,['NG']
2801,ND,['DFO']
2811,ND,['DFO']
2815,ND,['WAT']
2817,ND,"['LIG', 'RC', 'SUB']"
2821,ND,['DFO']
2822,ND,['DFO']
2823,ND,['RC']
2824,ND,"['DFO', 'SUB']"
2828,OH,['BIT']
2830,OH,"['DFO', 'BIT', 'MWH']"
2831,OH,['NG']
2832,OH,"['DFO', 'BIT']"
2835,OH,"[nan, 'BIT', 'SUB']"
2836,OH,"[nan, 'BIT', 'NG', 'SUB', 'DFO']"
2837,OH,"['DFO', 'BIT', 'SUB', nan]"
2838,OH,"['DFO', 'SUB']"
2840,OH,"['DFO', 'BIT', nan, 'NG']"
2843,OH,['BIT']
2847,OH,"['DFO', nan, 'NG']"
2848,OH,"['DFO', 'BIT', 'NG']"
2851,OH,['DFO']
2852,OH,['DFO']
2854,OH,"['DFO', nan, 'SUN', 'NG']"
2857,OH,"['DFO', nan, 'NG']"
2860,OH,['DFO']
2861,OH,"['DFO', 'BIT']"
2864,OH,"['DFO', 'BIT', 'SUB', nan]"
2866,OH,"['DFO', 'BIT', 'SUB', nan]"
2867,OH,"[nan, 'BIT', 'MSW']"
2869,OH,"['DFO', nan, 'NG']"
2872,OH,"['DFO', 'BIT']"
2876,OH,"['BIT', 'SUB']"
2877,OH,['BIT']
2878,OH,"[nan, 'BIT', 'PC', 'SUB', 'DFO']"
2880,OH,"['DFO', nan, 'NG']"
2881,OH,['DFO']
2902,OH,['DFO']
2903,OH,"['DFO', nan, 'NG']"
2906,OH,"['DFO', 'NG']"
2908,OH,['BIT']
2909,OH,"['DFO', 'NG']"
2914,OH,"['DFO', 'BIT', 'NG']"
2917,OH,"[nan, 'BIT', 'NG']"
2921,OH,['DFO']
2933,OH,"['DFO', nan, 'NG']"
2935,OH,"[nan, 'BIT', 'NG']"
2936,OH,"['DFO', 'BIT', nan, 'NG']"
2937,OH,"['DFO', 'BIT', nan]"
2942,OH,"['DFO', 'BIT', nan, 'NG']"
2943,OH,"['DFO', 'BIT', 'NG']"
2945,OH,"['DFO', 'NG']"
2947,OK,['NG']
2950,OK,['NG']
2951,OK,"[nan, 'RFO', 'DFO', 'NG']"
2952,OK,"[nan, 'RFO', 'SUB', 'NG']"
2953,OK,"['SUN', 'NG']"
2956,OK,"[nan, 'DFO', 'NG']"
2958,OK,['NG']
2963,OK,"['DFO', nan, 'SUB', 'NG']"
2964,OK,"['DFO', 'NG']"
2965,OK,"['DFO', nan, 'NG']"
2966,OK,"['DFO', nan, 'NG']"
2975,OK,"['DFO', 'NG']"
2980,OK,['WAT']
2981,OK,['WAT']
2982,OK,['WAT']
2984,OK,['WAT']
2985,OK,['WAT']
2986,OK,"['DFO', 'NG']"
2987,OK,['WAT']
2991,OK,"['DFO', 'NG']"
2995,OK,['DFO']
3000,OK,"['DFO', 'NG']"
3003,OK,['WAT']
3004,OK,['WAT']
3006,OK,['NG']
3008,OK,['NG']
3013,OR,['WAT']
3014,OR,['WAT']
3020,OR,['WAT']
3021,OR,['WAT']
3024,OR,['WAT']
3025,OR,['WAT']
3026,OR,['WAT']
3028,OR,['WAT']
3029,OR,['WAT']
3031,OR,['WAT']
3032,OR,['WAT']
3033,OR,['WAT']
3034,OR,['WAT']
3035,OR,['WAT']
3036,OR,['WAT']
3037,OR,['WAT']
3040,OR,['WAT']
3041,OR,['WAT']
3044,OR,['WAT']
3045,OR,['WAT']
3047,OR,['WAT']
3048,OR,['WAT']
3049,OR,['WAT']
3050,OR,['WAT']
3053,OR,['WAT']
3067,OR,['WAT']
3068,OR,['WAT']
3071,OR,['WAT']
3074,OR,['WAT']
3075,OR,['WAT']
3076,OR,['WAT']
3077,OR,['WAT']
3078,OR,['WAT']
3080,OR,['WAT']
3081,OR,['WAT']
3082,OR,['WAT']
3083,OR,['WAT']
3084,OR,['WAT']
3096,PA,"['DFO', 'NG']"
3098,PA,['BIT']
3099,PA,['BIT']
3109,PA,['DFO']
3110,PA,"['DFO', 'NG']"
3111,PA,"['DFO', 'NG']"
3112,PA,['DFO']
3113,PA,"['DFO', 'BIT', nan, 'NG']"
3114,PA,['DFO']
3115,PA,"['DFO', 'BIT', nan]"
3116,PA,['DFO']
3117,PA,['WAT']
3118,PA,"[nan, 'BIT', 'NG', 'DFO', 'RC']"
3120,PA,['NG']
3122,PA,['BIT']
3124,PA,['WAT']
3130,PA,"['DFO', 'BIT', 'WC', nan]"
3131,PA,"['DFO', 'NG']"
3132,PA,"['DFO', 'BIT', nan, 'NG']"
3134,PA,['DFO']
3136,PA,"['DFO', 'BIT', 'RC', nan]"
3138,PA,"[nan, 'BIT', 'NG', 'SUB', 'DFO']"
3139,PA,['DFO']
3140,PA,"[nan, 'BIT', 'NG', 'DFO', 'RC']"
3142,PA,['DFO']
3143,PA,['DFO']
3144,PA,['DFO']
3145,PA,['WAT']
3146,PA,['DFO']
3147,PA,['DFO']
3148,PA,"[nan, 'BIT', 'NG', 'DFO', 'RFO']"
3149,PA,"['DFO', 'BIT', 'RC', nan]"
3152,PA,"[nan, 'BIT', 'PC', 'WC', 'DFO']"
3153,PA,['WAT']
3154,PA,['DFO']
3155,PA,['DFO']
3157,PA,['DFO']
3159,PA,"[nan, 'BIT', 'NG', 'DFO', 'RFO']"
3160,PA,"['DFO', nan, 'RFO']"
3161,PA,"[nan, 'BIT', 'NG', 'DFO', 'RFO']"
3162,PA,['DFO']
3163,PA,['DFO']
3164,PA,['WAT']
3166,PA,['NUC']
3168,PA,['DFO']
3169,PA,"['DFO', nan, 'RFO']"
3170,PA,['DFO']
3175,PA,['WAT']
3176,PA,['NG']
3178,PA,"['DFO', 'BIT']"
3179,PA,"['DFO', 'BIT', 'SUB']"
3181,PA,"['DFO', 'BIT', nan, 'NG']"
3182,PA,"['DFO', 'RFO']"
3236,RI,"['DFO', 'NG']"
3250,SC,"['DFO', 'WO', 'NG']"
3251,SC,"[nan, 'BIT', 'NG', 'NUC', 'DFO']"
3253,SC,['WAT']
3254,SC,['WAT']
3255,SC,['WAT']
3256,SC,['WAT']
3257,SC,['WAT']
3258,SC,['WAT']
3259,SC,['WAT']
3261,SC,['WAT']
3262,SC,['WAT']
3264,SC,"[nan, 'BIT', 'WDS', 'NG', 'DFO']"
3265,SC,['NUC']
3266,SC,['WAT']
3267,SC,['WAT']
3270,SC,['WAT']
3271,SC,['WAT']
3272,SC,['WAT']
3275,SC,['WAT']
3277,SC,"['DFO', 'NG']"
3280,SC,['BIT']
3281,SC,"['DFO', 'NG']"
3283,SC,['WAT']
3284,SC,['NG']
3285,SC,"['DFO', 'NG']"
3286,SC,['DFO']
3287,SC,['NG']
3289,SC,['WAT']
3290,SC,['WAT']
3291,SC,"['DFO', 'NG']"
3293,SC,['WAT']
3295,SC,"['DFO', nan, 'NG']"
3297,SC,['BIT']
3298,SC,"[nan, 'BIT', 'NG', 'DFO', 'RC']"
3305,SC,"['DFO', 'WAT']"
3317,SC,['BIT']
3318,SC,['DFO']
3319,SC,"['BIT', 'WO', 'WAT']"
3320,SC,['DFO']
3321,SC,['WAT']
3323,SC,['WAT']
3325,SD,"['DFO', nan, 'SUB', 'NG']"
3334,SD,['NG']
3338,SD,"['DFO', nan, 'NG']"
3341,SD,['DFO']
3342,SD,['DFO']
3343,SD,['DFO']
3344,SD,"['DFO', 'NG']"
3346,SD,['DFO']
3347,SD,"['DFO', 'NG']"
3348,SD,['DFO']
3352,SD,['DFO']
3356,SD,['WAT']
3373,SD,['WAT']
3375,SD,['WAT']
3393,TN,"[nan, 'NG', 'SUB', 'DFO', 'RC']"
3394,TN,['WAT']
3395,TN,['WAT']
3396,TN,['BIT']
3397,TN,['WAT']
3398,TN,['WAT']
3399,TN,['RC']
3400,TN,['WAT']
3401,TN,['WAT']
3402,TN,['WAT']
3403,TN,"['DFO', 'SUB', 'NG']"
3404,TN,['WAT']
3405,TN,"['BIT', 'NG']"
3406,TN,"['DFO', 'BIT', 'SUB', 'NG']"
3407,TN,"['BIT', 'SUB']"
3408,TN,['WAT']
3409,TN,['WAT']
3411,TN,['WAT']
3412,TN,['WAT']
3413,TN,['WAT']
3414,TN,['WAT']
3415,TN,['WAT']
3416,TN,['WAT']
3417,TN,['WAT']
3418,TN,['WAT']
3419,TN,['BIT']
3420,TN,['WAT']
3421,TN,['WAT']
3423,TN,['WAT']
3424,TN,['WAT']
3426,TN,['WAT']
3428,TN,['WAT']
3437,TX,['WAT']
3439,TX,['NG']
3441,TX,['NG']
3443,TX,['NG']
3452,TX,['NG']
3453,TX,"[nan, 'RFO', 'NG']"
