year,gen,plant_name,lat,lon,fuel
2014  ,15138.0,Schoolfield Dam ,36.576778,-79.432503,WAT
2015  ,14608.0,Schoolfield Dam ,36.576778,-79.432503,WAT
2016  ,16457.0,Schoolfield Dam ,36.576778,-79.432503,WAT
2017  ,14272.0,Schoolfield Dam ,36.576778,-79.432503,WAT
2018  ,13346.0,Schoolfield Dam ,36.576778,-79.432503,WAT
2019  ,14781.0,Schoolfield Dam ,36.576778,-79.432503,WAT
2001  ,12533.37,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2002  ,36008.88,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2004  ,112636.59436,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2006  ,17430.26319,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2007  ,167289.555,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2008  ,105049.66,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2009  ,115750.423,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2010  ,91340.956,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2011  ,17167.062,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2012  ,434.475,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2013  ,2530.967,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2014  ,53001.326,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2016  ,2298.383,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2017  ,188.022,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2018  ,43175.595,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2019  ,171.013,Hopewell Cogeneration ,37.291667,-77.281111,DFO
2001  ,312990.87,Hopewell Cogeneration ,37.291667,-77.281111,NG
2002  ,406676.6,Hopewell Cogeneration ,37.291667,-77.281111,NG
2003  ,247492.0,Hopewell Cogeneration ,37.291667,-77.281111,NG
2004  ,286528.10564,Hopewell Cogeneration ,37.291667,-77.281111,NG
2006  ,509684.22681,Hopewell Cogeneration ,37.291667,-77.281111,NG
2007  ,668688.455,Hopewell Cogeneration ,37.291667,-77.281111,NG
2008  ,642698.34,Hopewell Cogeneration ,37.291667,-77.281111,NG
2009  ,698101.577,Hopewell Cogeneration ,37.291667,-77.281111,NG
2010  ,1048844.044,Hopewell Cogeneration ,37.291667,-77.281111,NG
2011  ,980615.938,Hopewell Cogeneration ,37.291667,-77.281111,NG
2012  ,1245772.525,Hopewell Cogeneration ,37.291667,-77.281111,NG
2013  ,814069.033,Hopewell Cogeneration ,37.291667,-77.281111,NG
2014  ,964171.674,Hopewell Cogeneration ,37.291667,-77.281111,NG
2016  ,1197809.617,Hopewell Cogeneration ,37.291667,-77.281111,NG
2017  ,1104945.978,Hopewell Cogeneration ,37.291667,-77.281111,NG
2018  ,1390911.405,Hopewell Cogeneration ,37.291667,-77.281111,NG
2019  ,1495256.987,Hopewell Cogeneration ,37.291667,-77.281111,NG
2016  ,5895472.0,Brunswick County Power Station ,36.765,-77.713889,NG
2017  ,8169077.0,Brunswick County Power Station ,36.765,-77.713889,NG
2018  ,8439453.0,Brunswick County Power Station ,36.765,-77.713889,NG
2019  ,8333358.0,Brunswick County Power Station ,36.765,-77.713889,NG
2002  ,278335.129,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2003  ,370861.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2004  ,511523.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2005  ,540258.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2006  ,470824.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2007  ,439405.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2008  ,488227.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2009  ,429653.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2010  ,413120.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2011  ,392781.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2012  ,340830.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2013  ,369339.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2014  ,322259.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2015  ,267414.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2016  ,146658.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2017  ,109460.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2018  ,102952.0,Multitrade of Pittsylvania LP ,37.104141,-79.276958,WDS
2018  ,5661.0,Danville ,36.660591,-79.29906,SUN
2011  ,13526.0,Frederick County LFGTE Facility ,39.140833,-78.0975,LFG
2012  ,13377.0,Frederick County LFGTE Facility ,39.140833,-78.0975,LFG
2013  ,11603.0,Frederick County LFGTE Facility ,39.140833,-78.0975,LFG
2014  ,12577.0,Frederick County LFGTE Facility ,39.140833,-78.0975,LFG
2015  ,11763.0,Frederick County LFGTE Facility ,39.140833,-78.0975,LFG
2016  ,12521.0,Frederick County LFGTE Facility ,39.140833,-78.0975,LFG
2017  ,11439.0,Frederick County LFGTE Facility ,39.140833,-78.0975,LFG
2018  ,9719.0,Frederick County LFGTE Facility ,39.140833,-78.0975,LFG
2016  ,660.0,Scott Solar Farm ,37.523,-77.934,SUN
2017  ,30262.0,Scott Solar Farm ,37.523,-77.934,SUN
2018  ,13348.0,Scott Solar Farm ,37.523,-77.934,SUN
2016  ,563.0,Woodland Solar Farm ,36.89,-76.611,SUN
2017  ,27546.0,Woodland Solar Farm ,36.89,-76.611,SUN
2018  ,27099.0,Woodland Solar Farm ,36.89,-76.611,SUN
2016  ,990.0,Whitehouse Solar Farm ,38.023,-77.972,SUN
2017  ,35636.0,Whitehouse Solar Farm ,38.023,-77.972,SUN
2018  ,28485.0,Whitehouse Solar Farm ,38.023,-77.972,SUN
2001  ,7127.0,Brasfield ,37.220833,-77.524504,WAT
2002  ,6546.999,Brasfield ,37.220833,-77.524504,WAT
2003  ,18908.998,Brasfield ,37.220833,-77.524504,WAT
2004  ,12080.999,Brasfield ,37.220833,-77.524504,WAT
2005  ,12130.999,Brasfield ,37.220833,-77.524504,WAT
2006  ,11871.999,Brasfield ,37.220833,-77.524504,WAT
2007  ,8582.998,Brasfield ,37.220833,-77.524504,WAT
2008  ,9647.0,Brasfield ,37.220833,-77.524504,WAT
2009  ,10585.0,Brasfield ,37.220833,-77.524504,WAT
2010  ,9788.0,Brasfield ,37.220833,-77.524504,WAT
2011  ,10153.0,Brasfield ,37.220833,-77.524504,WAT
2012  ,5395.0,Brasfield ,37.220833,-77.524504,WAT
2013  ,11406.78,Brasfield ,37.220833,-77.524504,WAT
2014  ,9944.55,Brasfield ,37.220833,-77.524504,WAT
2015  ,10563.0,Brasfield ,37.220833,-77.524504,WAT
2016  ,10565.0,Brasfield ,37.220833,-77.524504,WAT
2017  ,6037.0,Brasfield ,37.220833,-77.524504,WAT
2018  ,11072.0,Brasfield ,37.220833,-77.524504,WAT
2001  ,515.0,Elkton ,38.3836,-78.6528,DFO
2002  ,209.519,Elkton ,38.3836,-78.6528,DFO
2004  ,97.21376,Elkton ,38.3836,-78.6528,DFO
2005  ,155.65268,Elkton ,38.3836,-78.6528,DFO
2006  ,130.28185,Elkton ,38.3836,-78.6528,DFO
2007  ,116.288,Elkton ,38.3836,-78.6528,DFO
2008  ,385.576,Elkton ,38.3836,-78.6528,DFO
2009  ,179.117,Elkton ,38.3836,-78.6528,DFO
2010  ,103.545,Elkton ,38.3836,-78.6528,DFO
2011  ,94.822,Elkton ,38.3836,-78.6528,DFO
2012  ,81.953,Elkton ,38.3836,-78.6528,DFO
2013  ,11.08,Elkton ,38.3836,-78.6528,DFO
2014  ,15.847,Elkton ,38.3836,-78.6528,DFO
2015  ,10.434,Elkton ,38.3836,-78.6528,DFO
2016  ,17.659,Elkton ,38.3836,-78.6528,DFO
2017  ,15.245,Elkton ,38.3836,-78.6528,DFO
2018  ,85.176,Elkton ,38.3836,-78.6528,DFO
2001  ,10830.0,Elkton ,38.3836,-78.6528,NG
2002  ,12313.18,Elkton ,38.3836,-78.6528,NG
2004  ,22640.55824,Elkton ,38.3836,-78.6528,NG
2005  ,20054.29732,Elkton ,38.3836,-78.6528,NG
2006  ,22780.14915,Elkton ,38.3836,-78.6528,NG
2007  ,20734.831,Elkton ,38.3836,-78.6528,NG
2008  ,9484.424,Elkton ,38.3836,-78.6528,NG
2009  ,14967.883,Elkton ,38.3836,-78.6528,NG
2010  ,16224.455,Elkton ,38.3836,-78.6528,NG
2011  ,14261.178,Elkton ,38.3836,-78.6528,NG
2012  ,14141.787,Elkton ,38.3836,-78.6528,NG
2013  ,12942.92,Elkton ,38.3836,-78.6528,NG
2014  ,15009.153,Elkton ,38.3836,-78.6528,NG
2015  ,14073.566,Elkton ,38.3836,-78.6528,NG
2016  ,12185.341,Elkton ,38.3836,-78.6528,NG
2017  ,11819.755,Elkton ,38.3836,-78.6528,NG
2018  ,15108.824,Elkton ,38.3836,-78.6528,NG
2001  ,132654.507,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2002  ,262730.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2003  ,135681.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2004  ,145278.25456,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2005  ,80747.56575,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2006  ,97961.15229,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2007  ,136751.618,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2008  ,134961.223,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2009  ,98800.264,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2010  ,37554.939,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2011  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2012  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2013  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2014  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2015  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2016  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2017  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2018  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2019  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BIT
2001  ,70643.732,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2002  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2003  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2008  ,82728.289,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2009  ,60552.159,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2010  ,11416.644,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2011  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2012  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2013  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2014  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,WDS
2001  ,366641.464,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2002  ,79322.0,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2003  ,287004.0,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2004  ,252013.47475,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2005  ,335547.11424,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2006  ,311237.61735,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2007  ,307279.189,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2008  ,349387.009,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2009  ,246583.995,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2010  ,63204.261,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2011  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2012  ,83677.098,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2013  ,219867.706,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2014  ,229803.324,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2015  ,233796.549,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2016  ,219067.346,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2017  ,208504.796,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2018  ,220628.436,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2019  ,254218.916,International Paper Franklin Mill ,36.6803,-76.9128,BLQ
2001  ,93819.48,International Paper Franklin Mill ,36.6803,-76.9128,NG
2002  ,312003.0,International Paper Franklin Mill ,36.6803,-76.9128,NG
2003  ,262896.0,International Paper Franklin Mill ,36.6803,-76.9128,NG
2004  ,231494.62,International Paper Franklin Mill ,36.6803,-76.9128,NG
2005  ,193151.14,International Paper Franklin Mill ,36.6803,-76.9128,NG
2006  ,125981.94,International Paper Franklin Mill ,36.6803,-76.9128,NG
2007  ,79912.14,International Paper Franklin Mill ,36.6803,-76.9128,NG
2008  ,78847.9,International Paper Franklin Mill ,36.6803,-76.9128,NG
2009  ,89425.0,International Paper Franklin Mill ,36.6803,-76.9128,NG
2010  ,10078.32,International Paper Franklin Mill ,36.6803,-76.9128,NG
2011  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,NG
2012  ,97412.771,International Paper Franklin Mill ,36.6803,-76.9128,NG
2013  ,31385.187,International Paper Franklin Mill ,36.6803,-76.9128,NG
2014  ,22359.935,International Paper Franklin Mill ,36.6803,-76.9128,NG
2015  ,19719.725,International Paper Franklin Mill ,36.6803,-76.9128,NG
2016  ,24105.654,International Paper Franklin Mill ,36.6803,-76.9128,NG
2017  ,17887.204,International Paper Franklin Mill ,36.6803,-76.9128,NG
2018  ,16903.564,International Paper Franklin Mill ,36.6803,-76.9128,NG
2019  ,22422.084,International Paper Franklin Mill ,36.6803,-76.9128,NG
2001  ,1936.32,International Paper Franklin Mill ,36.6803,-76.9128,AB
2003  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,AB
2001  ,1637.374,International Paper Franklin Mill ,36.6803,-76.9128,DFO
2002  ,36.0,International Paper Franklin Mill ,36.6803,-76.9128,DFO
2003  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,DFO
2004  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,DFO
2008  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,DFO
2001  ,57753.126,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2002  ,32503.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2003  ,38336.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2004  ,50175.50413,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2005  ,31388.28118,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2006  ,33817.88818,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2007  ,44479.971,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2008  ,2861.809,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2009  ,20400.292,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2010  ,2743.257,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2011  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2012  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2013  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2014  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2015  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2016  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2017  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2018  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2019  ,0.0,International Paper Franklin Mill ,36.6803,-76.9128,RFO
2002  ,35468.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2003  ,21098.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2004  ,33558.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2005  ,80380.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2006  ,79684.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2007  ,80580.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2008  ,32796.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2009  ,36184.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2010  ,59528.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2011  ,35683.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2012  ,22208.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2013  ,11578.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2014  ,58729.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2015  ,80569.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2016  ,233782.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2017  ,175143.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2018  ,196485.0,Buchanan Generation LLC ,37.175278,-81.961388,NG
2017  ,9257.0,Clarke Solar Power Facility ,39.06485,-78.138207,SUN
2018  ,16330.0,Clarke Solar Power Facility ,39.06485,-78.138207,SUN
2017  ,5947.0,Cherrydale Solar Power Facility ,37.369398,-75.914127,SUN
2018  ,31614.0,Cherrydale Solar Power Facility ,37.369398,-75.914127,SUN
2001  ,25283.998,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2002  ,25526.003,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2003  ,23080.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2004  ,25094.004,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2005  ,24975.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2006  ,25392.001,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2007  ,25627.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2008  ,25419.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2009  ,25875.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2010  ,26680.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2011  ,26270.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2012  ,25125.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2013  ,16977.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2014  ,11357.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2015  ,13053.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2016  ,17426.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2017  ,17876.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2018  ,15781.0,I 95 Landfill Phase II ,38.6892,-77.2375,LFG
2014  ,0.0,New River ,37.183,-80.699,DFO
2015  ,1384.071,New River ,37.183,-80.699,DFO
2016  ,1228.886,New River ,37.183,-80.699,DFO
2017  ,1182.67,New River ,37.183,-80.699,DFO
2018  ,1114.436,New River ,37.183,-80.699,DFO
2015  ,15503.929,New River ,37.183,-80.699,LFG
2016  ,18013.114,New River ,37.183,-80.699,LFG
2017  ,17632.33,New River ,37.183,-80.699,LFG
2018  ,19857.564,New River ,37.183,-80.699,LFG
2013  ,132.757,Virginia Tech Power Plant ,37.2319,-80.4211,DFO
2014  ,481.706,Virginia Tech Power Plant ,37.2319,-80.4211,DFO
2015  ,443.257,Virginia Tech Power Plant ,37.2319,-80.4211,DFO
2016  ,401.645,Virginia Tech Power Plant ,37.2319,-80.4211,DFO
2017  ,11.095,Virginia Tech Power Plant ,37.2319,-80.4211,DFO
2018  ,8.166,Virginia Tech Power Plant ,37.2319,-80.4211,DFO
2019  ,9.464,Virginia Tech Power Plant ,37.2319,-80.4211,DFO
2008  ,28389.96,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2009  ,26359.75,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2010  ,25676.87,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2011  ,25969.81,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2012  ,9095.69,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2013  ,7285.124,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2014  ,22415.048,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2015  ,18598.474,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2016  ,7524.404,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2017  ,10860.072,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2018  ,6235.341,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2019  ,3869.472,Virginia Tech Power Plant ,37.2319,-80.4211,BIT
2013  ,2643.119,Virginia Tech Power Plant ,37.2319,-80.4211,NG
2014  ,5027.606,Virginia Tech Power Plant ,37.2319,-80.4211,NG
2015  ,6128.269,Virginia Tech Power Plant ,37.2319,-80.4211,NG
2016  ,8723.951,Virginia Tech Power Plant ,37.2319,-80.4211,NG
2017  ,10076.833,Virginia Tech Power Plant ,37.2319,-80.4211,NG
2018  ,15536.493,Virginia Tech Power Plant ,37.2319,-80.4211,NG
2019  ,16690.064,Virginia Tech Power Plant ,37.2319,-80.4211,NG
2015  ,49678.0,HP Hood CT ,39.132519,-78.187474,NG
2016  ,93668.0,HP Hood CT ,39.132519,-78.187474,NG
2017  ,87692.0,HP Hood CT ,39.132519,-78.187474,NG
2018  ,83390.0,HP Hood CT ,39.132519,-78.187474,NG
2019  ,84452.0,HP Hood CT ,39.132519,-78.187474,NG
2017  ,1017.0,Essex Solar Center ,37.834094,-76.799967,SUN
2018  ,37917.0,Essex Solar Center ,37.834094,-76.799967,SUN
2005  ,116.001,Salem Water Plant ,37.2875,-80.0771,DFO
2006  ,106.0,Salem Water Plant ,37.2875,-80.0771,DFO
2007  ,167.0,Salem Water Plant ,37.2875,-80.0771,DFO
2008  ,152.0,Salem Water Plant ,37.2875,-80.0771,DFO
2009  ,81.0,Salem Water Plant ,37.2875,-80.0771,DFO
2010  ,125.0,Salem Water Plant ,37.2875,-80.0771,DFO
2011  ,146.0,Salem Water Plant ,37.2875,-80.0771,DFO
2012  ,141.0,Salem Water Plant ,37.2875,-80.0771,DFO
2013  ,114.0,Salem Water Plant ,37.2875,-80.0771,DFO
2014  ,102.0,Salem Water Plant ,37.2875,-80.0771,DFO
2015  ,104.0,Salem Water Plant ,37.2875,-80.0771,DFO
2016  ,171.0,Salem Water Plant ,37.2875,-80.0771,DFO
2017  ,98.0,Salem Water Plant ,37.2875,-80.0771,DFO
2018  ,115.0,Salem Water Plant ,37.2875,-80.0771,DFO
2019  ,137.0,Salem Water Plant ,37.2875,-80.0771,DFO
2005  ,113.999,Salem Street Dept ,37.2794,-80.0447,DFO
2006  ,122.999,Salem Street Dept ,37.2794,-80.0447,DFO
2007  ,162.0,Salem Street Dept ,37.2794,-80.0447,DFO
2008  ,155.0,Salem Street Dept ,37.2794,-80.0447,DFO
2009  ,75.0,Salem Street Dept ,37.2794,-80.0447,DFO
2010  ,189.0,Salem Street Dept ,37.2794,-80.0447,DFO
2011  ,132.0,Salem Street Dept ,37.2794,-80.0447,DFO
2012  ,137.0,Salem Street Dept ,37.2794,-80.0447,DFO
2013  ,131.0,Salem Street Dept ,37.2794,-80.0447,DFO
2014  ,117.0,Salem Street Dept ,37.2794,-80.0447,DFO
2015  ,112.0,Salem Street Dept ,37.2794,-80.0447,DFO
2016  ,156.0,Salem Street Dept ,37.2794,-80.0447,DFO
2017  ,71.0,Salem Street Dept ,37.2794,-80.0447,DFO
2018  ,120.0,Salem Street Dept ,37.2794,-80.0447,DFO
2019  ,139.0,Salem Street Dept ,37.2794,-80.0447,DFO
2001  ,596655.0,Covanta Fairfax Energy ,38.695,-77.2411,MSW
2002  ,623532.0,Covanta Fairfax Energy ,38.695,-77.2411,MSW
2003  ,622170.0,Covanta Fairfax Energy ,38.695,-77.2411,MSW
2004  ,634046.0,Covanta Fairfax Energy ,38.695,-77.2411,MSW
2005  ,600934.0,Covanta Fairfax Energy ,38.695,-77.2411,MSW
2003  ,229.0,Covanta Fairfax Energy ,38.695,-77.2411,NG
2004  ,754.0,Covanta Fairfax Energy ,38.695,-77.2411,NG
2005  ,3649.0,Covanta Fairfax Energy ,38.695,-77.2411,NG
2006  ,2864.0,Covanta Fairfax Energy ,38.695,-77.2411,NG
2007  ,4366.587,Covanta Fairfax Energy ,38.695,-77.2411,NG
2008  ,8.01,Covanta Fairfax Energy ,38.695,-77.2411,NG
2009  ,3387.072,Covanta Fairfax Energy ,38.695,-77.2411,NG
2010  ,2951.882,Covanta Fairfax Energy ,38.695,-77.2411,NG
2011  ,2019.325,Covanta Fairfax Energy ,38.695,-77.2411,NG
2012  ,1548.109,Covanta Fairfax Energy ,38.695,-77.2411,NG
2013  ,17305.268,Covanta Fairfax Energy ,38.695,-77.2411,NG
2014  ,3439.05,Covanta Fairfax Energy ,38.695,-77.2411,NG
2015  ,4778.025,Covanta Fairfax Energy ,38.695,-77.2411,NG
2016  ,9420.461,Covanta Fairfax Energy ,38.695,-77.2411,NG
2017  ,861.809,Covanta Fairfax Energy ,38.695,-77.2411,NG
2018  ,5038.528,Covanta Fairfax Energy ,38.695,-77.2411,NG
2019  ,5018.837,Covanta Fairfax Energy ,38.695,-77.2411,NG
2002  ,145457.555,Covanta Alexandria/Arlington Energy ,38.8014,-77.1288,MSW
2003  ,159329.0,Covanta Alexandria/Arlington Energy ,38.8014,-77.1288,MSW
2004  ,180647.999,Covanta Alexandria/Arlington Energy ,38.8014,-77.1288,MSW
2005  ,180926.001,Covanta Alexandria/Arlington Energy ,38.8014,-77.1288,MSW
2011  ,19419.776,Bear Garden ,37.695556,-78.285278,DFO
2012  ,98.156,Bear Garden ,37.695556,-78.285278,DFO
2013  ,0.0,Bear Garden ,37.695556,-78.285278,DFO
2014  ,6512.105,Bear Garden ,37.695556,-78.285278,DFO
2015  ,38212.069,Bear Garden ,37.695556,-78.285278,DFO
2016  ,8012.201,Bear Garden ,37.695556,-78.285278,DFO
2017  ,7561.214,Bear Garden ,37.695556,-78.285278,DFO
2018  ,15549.241,Bear Garden ,37.695556,-78.285278,DFO
2019  ,4505.226,Bear Garden ,37.695556,-78.285278,DFO
2011  ,2215811.224,Bear Garden ,37.695556,-78.285278,NG
2012  ,3998397.844,Bear Garden ,37.695556,-78.285278,NG
2013  ,3732284.0,Bear Garden ,37.695556,-78.285278,NG
2014  ,3165846.895,Bear Garden ,37.695556,-78.285278,NG
2015  ,3421246.931,Bear Garden ,37.695556,-78.285278,NG
2016  ,3606377.799,Bear Garden ,37.695556,-78.285278,NG
2017  ,3210998.786,Bear Garden ,37.695556,-78.285278,NG
2018  ,3997204.759,Bear Garden ,37.695556,-78.285278,NG
2019  ,3553934.774,Bear Garden ,37.695556,-78.285278,NG
2012  ,7796.234,Virginia City Hybrid Energy Center ,36.916389,-82.338055,DFO
2013  ,9201.111,Virginia City Hybrid Energy Center ,36.916389,-82.338055,DFO
2014  ,6778.991,Virginia City Hybrid Energy Center ,36.916389,-82.338055,DFO
2016  ,5436.098,Virginia City Hybrid Energy Center ,36.916389,-82.338055,DFO
2017  ,7598.8,Virginia City Hybrid Energy Center ,36.916389,-82.338055,DFO
2018  ,11636.83,Virginia City Hybrid Energy Center ,36.916389,-82.338055,DFO
2019  ,10222.803,Virginia City Hybrid Energy Center ,36.916389,-82.338055,DFO
